country,level_education,year,ratio_employment_to_population
DOM,LESS_THAN_BASIC,2015,29.909
DOM,BASIC,2015,36.371
DOM,INTERMEDATE,2015,48.601
DOM,ADVANCED,2015,77.007
DOM,NOT_STATED,2015,45.774
DOM,TOTAL,2014,41.044
DOM,LESS_THAN_BASIC,2014,28.444
DOM,BASIC,2014,34.697
DOM,INTERMEDATE,2014,45.954
DOM,ADVANCED,2014,72.001
DOM,NOT_STATED,2014,61.492
DOM,TOTAL,2013,40.399
DOM,LESS_THAN_BASIC,2013,27.605
DOM,BASIC,2013,33.254
DOM,INTERMEDATE,2013,46.577
DOM,ADVANCED,2013,75.915
DOM,NOT_STATED,2013,84.426
DOM,TOTAL,2012,41.108
DOM,LESS_THAN_BASIC,2012,28.391
DOM,BASIC,2012,33.012
DOM,INTERMEDATE,2012,48.971
DOM,ADVANCED,2012,75.523
DOM,NOT_STATED,2012,64.41
DOM,TOTAL,2011,40.078
DOM,LESS_THAN_BASIC,2011,28.512
DOM,BASIC,2011,33.64
DOM,INTERMEDATE,2011,46.842
DOM,ADVANCED,2011,74.902
DOM,NOT_STATED,2011,47.654
DOM,TOTAL,2010,38.789
DOM,LESS_THAN_BASIC,2010,26.712
DOM,BASIC,2010,32.565
DOM,INTERMEDATE,2010,45.179
DOM,ADVANCED,2010,75.163
DOM,NOT_STATED,2010,62.239
DOM,TOTAL,2009,35.942
DOM,LESS_THAN_BASIC,2009,25.364
DOM,BASIC,2009,30.496
DOM,INTERMEDATE,2009,41.543
DOM,ADVANCED,2009,70.142
DOM,NOT_STATED,2009,89.306
DOM,TOTAL,2008,38.868
DOM,LESS_THAN_BASIC,2008,27.752
DOM,BASIC,2008,32.839
DOM,INTERMEDATE,2008,47.875
DOM,ADVANCED,2008,73.938
DOM,NOT_STATED,2008,79.797
DOM,TOTAL,2007,37.312
DOM,LESS_THAN_BASIC,2007,25.625
DOM,BASIC,2007,32.765
DOM,INTERMEDATE,2007,46.051
DOM,ADVANCED,2007,71.625
DOM,NOT_STATED,2007,75.124
DOM,TOTAL,2006,37.094
DOM,LESS_THAN_BASIC,2006,25.986
DOM,BASIC,2006,31.343
DOM,INTERMEDATE,2006,47.866
DOM,ADVANCED,2006,73.492
DOM,NOT_STATED,2006,92.362
DOM,TOTAL,2005,35.915
DOM,LESS_THAN_BASIC,2005,25.002
DOM,BASIC,2005,30.977
DOM,INTERMEDATE,2005,45.841
DOM,ADVANCED,2005,74.796
DOM,NOT_STATED,2005,87.324
DOM,TOTAL,2004,35.316
DOM,LESS_THAN_BASIC,2004,24.582
DOM,BASIC,2004,30.864
DOM,INTERMEDATE,2004,44.126
DOM,ADVANCED,2004,73.694
DOM,NOT_STATED,2004,91.779
DOM,TOTAL,2003,35.337
DOM,LESS_THAN_BASIC,2003,24.677
DOM,BASIC,2003,30.679
DOM,INTERMEDATE,2003,46.288
DOM,ADVANCED,2003,75.154
DOM,NOT_STATED,2003,71.294
DOM,TOTAL,2002,36.089
DOM,LESS_THAN_BASIC,2002,25.058
DOM,BASIC,2002,32.856
DOM,INTERMEDATE,2002,49.62
DOM,ADVANCED,2002,72.769
DOM,NOT_STATED,2002,86.023
DOM,TOTAL,2001,34.235
DOM,LESS_THAN_BASIC,2001,23.799
DOM,BASIC,2001,30.969
DOM,INTERMEDATE,2001,49.403
DOM,ADVANCED,2001,71.298
DOM,NOT_STATED,2001,78.598
DOM,TOTAL,2000,35.738
DOM,LESS_THAN_BASIC,2000,25.161
DOM,BASIC,2000,33.044
DOM,INTERMEDATE,2000,50.732
DOM,ADVANCED,2000,74.802
DOM,NOT_STATED,2000,78.12
ECU,TOTAL,2023,50.639
ECU,LESS_THAN_BASIC,2023,47.676
ECU,BASIC,2023,45.698
ECU,INTERMEDATE,2023,49.914
ECU,ADVANCED,2023,68.78
ECU,NOT_STATED,2023,68.994
ECU,TOTAL,2022,51.185
ECU,LESS_THAN_BASIC,2022,45.344
ECU,BASIC,2022,46.8
ECU,INTERMEDATE,2022,51.452
ECU,ADVANCED,2022,69.084
ECU,NOT_STATED,2022,41.779
ECU,TOTAL,2021,50.039
ECU,LESS_THAN_BASIC,2021,45.374
ECU,BASIC,2021,46.079
ECU,INTERMEDATE,2021,49.301
ECU,ADVANCED,2021,67.079
ECU,NOT_STATED,2021,77.869
ECU,TOTAL,2019,52.028
ECU,LESS_THAN_BASIC,2019,51.139
ECU,BASIC,2019,47.224
ECU,INTERMEDATE,2019,50.612
ECU,ADVANCED,2019,70.122
ECU,NOT_STATED,2019,57.736
ECU,TOTAL,2018,52.237
ECU,LESS_THAN_BASIC,2018,50.433
ECU,BASIC,2018,47.767
ECU,INTERMEDATE,2018,50.694
ECU,ADVANCED,2018,70.711
ECU,NOT_STATED,2018,54.179
ECU,TOTAL,2017,53.618
ECU,LESS_THAN_BASIC,2017,51.769
ECU,BASIC,2017,48.856
ECU,INTERMEDATE,2017,53.053
ECU,ADVANCED,2017,70.997
ECU,NOT_STATED,2017,59.274
ECU,TOTAL,2016,52.396
ECU,LESS_THAN_BASIC,2016,51.019
ECU,BASIC,2016,47.413
ECU,INTERMEDATE,2016,50.914
ECU,ADVANCED,2016,71.245
ECU,NOT_STATED,2016,43.586
ECU,TOTAL,2015,49.794
ECU,LESS_THAN_BASIC,2015,46.711
ECU,BASIC,2015,44.386
ECU,INTERMEDATE,2015,49.3
ECU,ADVANCED,2015,71.142
ECU,NOT_STATED,2015,23.685
ECU,TOTAL,2014,45.955
ECU,LESS_THAN_BASIC,2014,40.798
ECU,BASIC,2014,39.949
ECU,INTERMEDATE,2014,46.769
ECU,ADVANCED,2014,69.543
ECU,TOTAL,2013,46.548
ECU,LESS_THAN_BASIC,2013,40.705
ECU,BASIC,2013,40.577
ECU,INTERMEDATE,2013,47.367
ECU,ADVANCED,2013,71.011
ECU,NOT_STATED,2013,-1.0
ECU,TOTAL,2012,46.46
ECU,LESS_THAN_BASIC,2012,40.245
ECU,BASIC,2012,39.604
ECU,INTERMEDATE,2012,48.848
ECU,ADVANCED,2012,71.952
ECU,NOT_STATED,2012,-1.0
ECU,TOTAL,2011,45.308
ECU,LESS_THAN_BASIC,2011,39.658
ECU,BASIC,2011,38.702
ECU,INTERMEDATE,2011,47.598
ECU,ADVANCED,2011,71.024
ECU,NOT_STATED,2011,-1.0
ECU,TOTAL,2010,45.857
ECU,LESS_THAN_BASIC,2010,40.106
ECU,BASIC,2010,40.079
ECU,INTERMEDATE,2010,47.693
ECU,ADVANCED,2010,70.721
ECU,NOT_STATED,2010,-1.0
ECU,TOTAL,2009,46.958
ECU,LESS_THAN_BASIC,2009,42.388
ECU,BASIC,2009,41.13
ECU,INTERMEDATE,2009,49.786
ECU,ADVANCED,2009,70.306
ECU,NOT_STATED,2009,-1.0
ECU,TOTAL,2008,49.594
ECU,LESS_THAN_BASIC,2008,44.029
ECU,BASIC,2008,44.415
ECU,INTERMEDATE,2008,51.737
ECU,ADVANCED,2008,74.4
ECU,NOT_STATED,2008,100.0
ECU,TOTAL,2007,50.08
ECU,LESS_THAN_BASIC,2007,45.069
ECU,BASIC,2007,44.76
ECU,INTERMEDATE,2007,53.633
ECU,ADVANCED,2007,73.57
ECU,NOT_STATED,2007,70.855
ECU,TOTAL,2006,50.505
ECU,LESS_THAN_BASIC,2006,47.321
ECU,BASIC,2006,47.254
ECU,INTERMEDATE,2006,47.842
ECU,ADVANCED,2006,76.37
ECU,TOTAL,2005,49.529
ECU,LESS_THAN_BASIC,2005,46.964
ECU,BASIC,2005,46.026
ECU,INTERMEDATE,2005,48.927
ECU,ADVANCED,2005,74.123
ECU,TOTAL,2004,49.864
ECU,LESS_THAN_BASIC,2004,48.437
ECU,BASIC,2004,46.427
ECU,INTERMEDATE,2004,50.038
ECU,ADVANCED,2004,73.303
ECU,TOTAL,2003,46.174
ECU,LESS_THAN_BASIC,2003,42.574
ECU,BASIC,2003,42.613
ECU,INTERMEDATE,2003,49.39
ECU,ADVANCED,2003,73.193
ECU,TOTAL,2001,51.876
ECU,LESS_THAN_BASIC,2001,54.564
ECU,BASIC,2001,50.725
ECU,INTERMEDATE,2001,47.352
ECU,ADVANCED,2001,68.625
ECU,NOT_STATED,2001,37.249
ECU,TOTAL,2000,43.014
ECU,LESS_THAN_BASIC,2000,40.979
ECU,BASIC,2000,40.774
ECU,INTERMEDATE,2000,39.433
ECU,ADVANCED,2000,68.352
ECU,NOT_STATED,2000,-1.0
EGY,TOTAL,2022,12.223
EGY,LESS_THAN_BASIC,2022,8.456
EGY,BASIC,2022,4.241
EGY,INTERMEDATE,2022,11.958
EGY,ADVANCED,2022,32.419
EGY,NOT_STATED,2022,40.963
EGY,TOTAL,2021,12.873
EGY,LESS_THAN_BASIC,2021,9.458
EGY,BASIC,2021,4.538
EGY,INTERMEDATE,2021,13.273
EGY,ADVANCED,2021,32.926
EGY,NOT_STATED,2021,56.319
EGY,TOTAL,2020,11.837
EGY,LESS_THAN_BASIC,2020,8.924
EGY,BASIC,2020,4.012
EGY,INTERMEDATE,2020,12.099
EGY,ADVANCED,2020,31.51
EGY,NOT_STATED,2020,40.654
EGY,TOTAL,2019,12.227
EGY,LESS_THAN_BASIC,2019,7.846
EGY,BASIC,2019,5.317
EGY,INTERMEDATE,2019,21.013
EGY,NOT_STATED,2019,5.845
EGY,TOTAL,2018,14.382
EGY,LESS_THAN_BASIC,2018,12.265
EGY,BASIC,2018,5.255
EGY,INTERMEDATE,2018,14.892
EGY,ADVANCED,2018,36.179
EGY,NOT_STATED,2018,-1.0
EGY,TOTAL,2017,16.869
EGY,LESS_THAN_BASIC,2017,13.854
EGY,BASIC,2017,9.287
EGY,INTERMEDATE,2017,16.982
EGY,ADVANCED,2017,43.96
EGY,NOT_STATED,2017,19.781
EGY,TOTAL,2016,17.505
EGY,LESS_THAN_BASIC,2016,14.409
EGY,BASIC,2016,9.721
EGY,INTERMEDATE,2016,17.808
EGY,ADVANCED,2016,45.168
EGY,NOT_STATED,2016,-1.0
EGY,TOTAL,2015,17.041
EGY,LESS_THAN_BASIC,2015,12.666
EGY,BASIC,2015,10.55
EGY,INTERMEDATE,2015,17.953
EGY,ADVANCED,2015,42.142
EGY,NOT_STATED,2015,-1.0
EGY,TOTAL,2014,17.529
EGY,LESS_THAN_BASIC,2014,15.819
EGY,BASIC,2014,5.174
EGY,INTERMEDATE,2014,19.092
EGY,ADVANCED,2014,42.449
EGY,TOTAL,2013,17.378
EGY,LESS_THAN_BASIC,2013,15.594
EGY,BASIC,2013,5.105
EGY,INTERMEDATE,2013,18.921
EGY,ADVANCED,2013,41.929
EGY,TOTAL,2012,17.014
EGY,LESS_THAN_BASIC,2012,14.784
EGY,BASIC,2012,4.29
EGY,INTERMEDATE,2012,18.465
EGY,ADVANCED,2012,42.736
EGY,TOTAL,2011,17.354
EGY,LESS_THAN_BASIC,2011,15.931
EGY,BASIC,2011,4.131
EGY,INTERMEDATE,2011,18.323
EGY,ADVANCED,2011,41.433
EGY,TOTAL,2010,17.957
EGY,LESS_THAN_BASIC,2010,16.824
EGY,BASIC,2010,4.415
EGY,INTERMEDATE,2010,18.687
EGY,ADVANCED,2010,41.34
EGY,TOTAL,2009,17.671
EGY,LESS_THAN_BASIC,2009,16.094
EGY,BASIC,2009,4.469
EGY,INTERMEDATE,2009,18.7
EGY,ADVANCED,2009,42.796
EGY,TOTAL,2008,17.624
EGY,LESS_THAN_BASIC,2008,15.636
EGY,BASIC,2008,3.824
EGY,INTERMEDATE,2008,19.344
EGY,ADVANCED,2008,44.94
ESP,TOTAL,2023,45.951
ESP,LESS_THAN_BASIC,2023,6.925
ESP,BASIC,2023,28.407
ESP,INTERMEDATE,2023,49.683
ESP,ADVANCED,2023,72.178
ESP,TOTAL,2022,45.364
ESP,LESS_THAN_BASIC,2022,5.126
ESP,BASIC,2022,27.045
ESP,INTERMEDATE,2022,50.027
ESP,ADVANCED,2022,72.14
ESP,TOTAL,2021,44.196
ESP,LESS_THAN_BASIC,2021,4.572
ESP,BASIC,2021,27.009
ESP,INTERMEDATE,2021,47.486
ESP,ADVANCED,2021,70.31
ESP,TOTAL,2020,42.621
ESP,LESS_THAN_BASIC,2020,3.858
ESP,BASIC,2020,26.5
ESP,INTERMEDATE,2020,46.104
ESP,ADVANCED,2020,69.98
ESP,TOTAL,2019,44.263
ESP,LESS_THAN_BASIC,2019,5.07
ESP,BASIC,2019,28.839
ESP,INTERMEDATE,2019,51.247
ESP,ADVANCED,2019,71.206
ESP,TOTAL,2018,43.51
ESP,LESS_THAN_BASIC,2018,4.771
ESP,BASIC,2018,28.376
ESP,INTERMEDATE,2018,50.532
ESP,ADVANCED,2018,71.828
ESP,TOTAL,2017,42.63
ESP,LESS_THAN_BASIC,2017,4.133
ESP,BASIC,2017,28.068
ESP,INTERMEDATE,2017,49.559
ESP,ADVANCED,2017,70.53
ESP,TOTAL,2016,41.699
ESP,LESS_THAN_BASIC,2016,5.148
ESP,BASIC,2016,27.313
ESP,INTERMEDATE,2016,50.273
ESP,ADVANCED,2016,70.526
ESP,TOTAL,2015,40.61
ESP,LESS_THAN_BASIC,2015,4.501
ESP,BASIC,2015,27.712
ESP,INTERMEDATE,2015,48.196
ESP,ADVANCED,2015,68.324
ESP,TOTAL,2014,39.614
ESP,LESS_THAN_BASIC,2014,5.221
ESP,BASIC,2014,27.203
ESP,INTERMEDATE,2014,46.979
ESP,ADVANCED,2014,67.689
ESP,TOTAL,2013,39.155
ESP,LESS_THAN_BASIC,2013,1.469
ESP,BASIC,2013,23.794
ESP,INTERMEDATE,2013,47.984
ESP,ADVANCED,2013,67.383
ESP,NOT_STATED,2013,14.251
ESP,TOTAL,2012,40.073
ESP,LESS_THAN_BASIC,2012,2.957
ESP,BASIC,2012,25.041
ESP,INTERMEDATE,2012,48.147
ESP,ADVANCED,2012,68.424
ESP,NOT_STATED,2012,14.577
ESP,TOTAL,2011,41.291
ESP,LESS_THAN_BASIC,2011,2.592
ESP,BASIC,2011,26.314
ESP,INTERMEDATE,2011,50.272
ESP,ADVANCED,2011,70.324
ESP,NOT_STATED,2011,16.084
ESP,TOTAL,2010,41.626
ESP,LESS_THAN_BASIC,2010,4.382
ESP,BASIC,2010,26.589
ESP,INTERMEDATE,2010,53.717
ESP,ADVANCED,2010,71.122
ESP,NOT_STATED,2010,12.251
ESP,TOTAL,2009,42.129
ESP,LESS_THAN_BASIC,2009,3.689
ESP,BASIC,2009,27.428
ESP,INTERMEDATE,2009,53.617
ESP,ADVANCED,2009,72.648
ESP,NOT_STATED,2009,16.509
ESP,TOTAL,2008,43.884
ESP,LESS_THAN_BASIC,2008,3.223
ESP,BASIC,2008,29.192
ESP,INTERMEDATE,2008,56.725
ESP,ADVANCED,2008,74.313
ESP,NOT_STATED,2008,14.614
ESP,TOTAL,2007,43.739
ESP,LESS_THAN_BASIC,2007,3.603
ESP,BASIC,2007,28.887
ESP,INTERMEDATE,2007,56.195
ESP,ADVANCED,2007,75.838
ESP,NOT_STATED,2007,12.924
ESP,TOTAL,2006,42.495
ESP,LESS_THAN_BASIC,2006,3.308
ESP,BASIC,2006,27.575
ESP,INTERMEDATE,2006,55.55
ESP,ADVANCED,2006,74.44
ESP,NOT_STATED,2006,14.279
ESP,TOTAL,2005,40.92
ESP,BASIC,2005,26.111
ESP,INTERMEDATE,2005,54.185
ESP,ADVANCED,2005,73.292
ESP,TOTAL,2004,38.242
ESP,BASIC,2004,24.951
ESP,INTERMEDATE,2004,50.865
ESP,ADVANCED,2004,71.929
ESP,TOTAL,2003,36.779
ESP,BASIC,2003,24.606
ESP,INTERMEDATE,2003,48.619
ESP,ADVANCED,2003,70.724
ESP,TOTAL,2002,35.368
ESP,BASIC,2002,23.941
ESP,INTERMEDATE,2002,46.479
ESP,ADVANCED,2002,68.537
ESP,TOTAL,2001,33.614
ESP,BASIC,2001,23.192
ESP,INTERMEDATE,2001,43.404
ESP,ADVANCED,2001,67.124
ESP,TOTAL,2000,32.429
ESP,BASIC,2000,22.72
ESP,INTERMEDATE,2000,42.456
ESP,ADVANCED,2000,65.348
EST,TOTAL,2023,57.909
EST,BASIC,2023,23.264
EST,INTERMEDATE,2023,57.159
EST,ADVANCED,2023,72.873
EST,TOTAL,2022,57.563
EST,LESS_THAN_BASIC,2022,-1.0
EST,BASIC,2022,23.235
EST,INTERMEDATE,2022,56.828
EST,ADVANCED,2022,73.176
EST,TOTAL,2021,55.055
EST,LESS_THAN_BASIC,2021,-1.0
EST,BASIC,2021,20.334
EST,INTERMEDATE,2021,54.665
EST,ADVANCED,2021,71.127
EST,TOTAL,2020,53.743
EST,BASIC,2020,25.946
EST,INTERMEDATE,2020,62.607
EST,ADVANCED,2020,75.146
EST,TOTAL,2019,54.981
EST,BASIC,2019,30.755
EST,INTERMEDATE,2019,63.456
EST,ADVANCED,2019,76.582
EST,TOTAL,2018,54.686
EST,LESS_THAN_BASIC,2018,-1.0
EST,BASIC,2018,32.968
EST,INTERMEDATE,2018,63.75
EST,ADVANCED,2018,75.69
EST,TOTAL,2017,54.418
EST,BASIC,2017,30.248
EST,INTERMEDATE,2017,63.223
EST,ADVANCED,2017,76.397
EST,TOTAL,2016,53.209
EST,LESS_THAN_BASIC,2016,-1.0
EST,BASIC,2016,27.903
EST,INTERMEDATE,2016,61.519
EST,ADVANCED,2016,75.084
EST,TOTAL,2015,52.574
EST,BASIC,2015,27.495
EST,INTERMEDATE,2015,60.679
EST,ADVANCED,2015,74.95
EST,TOTAL,2014,50.87
EST,LESS_THAN_BASIC,2014,-1.0
EST,BASIC,2014,25.629
EST,INTERMEDATE,2014,58.043
EST,ADVANCED,2014,72.342
EST,NOT_STATED,2014,-1.0
EST,TOTAL,2013,50.882
EST,LESS_THAN_BASIC,2013,-1.0
EST,BASIC,2013,23.212
EST,INTERMEDATE,2013,57.676
EST,ADVANCED,2013,72.908
EST,NOT_STATED,2013,2.337
EST,TOTAL,2012,50.373
EST,BASIC,2012,20.552
EST,INTERMEDATE,2012,57.457
EST,ADVANCED,2012,73.626
EST,NOT_STATED,2012,2.39
EST,TOTAL,2011,49.233
EST,BASIC,2011,21.068
EST,INTERMEDATE,2011,57.244
EST,ADVANCED,2011,70.421
EST,NOT_STATED,2011,2.409
EST,TOTAL,2010,47.331
EST,BASIC,2010,18.9
EST,INTERMEDATE,2010,53.191
EST,ADVANCED,2010,70.971
EST,NOT_STATED,2010,0.987
EST,TOTAL,2009,49.066
EST,LESS_THAN_BASIC,2009,-1.0
EST,BASIC,2009,18.687
EST,INTERMEDATE,2009,57.152
EST,ADVANCED,2009,72.586
EST,NOT_STATED,2009,1.458
EST,TOTAL,2008,51.93
EST,LESS_THAN_BASIC,2008,-1.0
EST,BASIC,2008,22.788
EST,INTERMEDATE,2008,62.686
EST,ADVANCED,2008,74.543
EST,NOT_STATED,2008,0.97
EST,TOTAL,2007,52.028
EST,LESS_THAN_BASIC,2007,-1.0
EST,BASIC,2007,20.31
EST,INTERMEDATE,2007,61.553
EST,ADVANCED,2007,77.418
EST,NOT_STATED,2007,1.082
EST,TOTAL,2006,51.719
EST,LESS_THAN_BASIC,2006,26.586
EST,BASIC,2006,19.591
EST,INTERMEDATE,2006,61.211
EST,ADVANCED,2006,76.967
EST,NOT_STATED,2006,2.859
EST,TOTAL,2005,49.92
EST,BASIC,2005,20.92
EST,INTERMEDATE,2005,58.287
EST,ADVANCED,2005,74.127
EST,TOTAL,2004,48.612
EST,BASIC,2004,20.532
EST,INTERMEDATE,2004,57.777
EST,ADVANCED,2004,71.389
EST,TOTAL,2003,46.992
EST,BASIC,2003,17.909
EST,INTERMEDATE,2003,57.754
EST,ADVANCED,2003,70.098
EST,TOTAL,2002,46.747
EST,BASIC,2002,18.203
EST,INTERMEDATE,2002,55.336
EST,ADVANCED,2002,73.715
EST,TOTAL,2001,45.385
EST,BASIC,2001,18.305
EST,INTERMEDATE,2001,54.032
EST,ADVANCED,2001,68.866
EST,TOTAL,2000,46.541
EST,BASIC,2000,18.403
EST,INTERMEDATE,2000,55.753
EST,ADVANCED,2000,74.894
ETH,TOTAL,2021,54.566
ETH,LESS_THAN_BASIC,2021,57.398
ETH,BASIC,2021,50.467
ETH,INTERMEDATE,2021,42.011
ETH,ADVANCED,2021,73.119
ETH,NOT_STATED,2021,46.871
ETH,TOTAL,2013,72.112
ETH,LESS_THAN_BASIC,2013,75.811
ETH,BASIC,2013,65.676
ETH,INTERMEDATE,2013,66.291
ETH,ADVANCED,2013,81.576
ETH,NOT_STATED,2013,77.437
ETH,TOTAL,2005,72.361
ETH,LESS_THAN_BASIC,2005,76.296
ETH,BASIC,2005,59.773
ETH,INTERMEDATE,2005,48.473
ETH,ADVANCED,2005,79.556
ETH,NOT_STATED,2005,59.912
FIN,TOTAL,2023,54.752
FIN,BASIC,2023,22.882
FIN,INTERMEDATE,2023,55.897
FIN,ADVANCED,2023,71.016
FIN,TOTAL,2022,54.464
FIN,BASIC,2022,21.138
FIN,INTERMEDATE,2022,56.867
FIN,ADVANCED,2022,70.611
FIN,NOT_STATED,2022,89.99
FIN,TOTAL,2021,52.684
FIN,BASIC,2021,18.554
FIN,INTERMEDATE,2021,52.77
FIN,ADVANCED,2021,71.862
FIN,NOT_STATED,2021,77.138
FIN,TOTAL,2020,51.123
FIN,BASIC,2020,16.406
FIN,INTERMEDATE,2020,53.726
FIN,ADVANCED,2020,69.74
FIN,TOTAL,2019,52.342
FIN,BASIC,2019,17.638
FIN,INTERMEDATE,2019,55.611
FIN,ADVANCED,2019,70.478
FIN,TOTAL,2018,51.801
FIN,BASIC,2018,17.166
FIN,INTERMEDATE,2018,54.819
FIN,ADVANCED,2018,70.949
FIN,TOTAL,2017,50.58
FIN,BASIC,2017,17.017
FIN,INTERMEDATE,2017,55.512
FIN,ADVANCED,2017,68.861
FIN,TOTAL,2016,50.296
FIN,BASIC,2016,16.545
FIN,INTERMEDATE,2016,55.05
FIN,ADVANCED,2016,69.329
FIN,NOT_STATED,2016,-1.0
FIN,TOTAL,2015,50.697
FIN,BASIC,2015,17.269
FIN,INTERMEDATE,2015,56.022
FIN,ADVANCED,2015,70.432
FIN,TOTAL,2014,51.062
FIN,BASIC,2014,18.581
FIN,INTERMEDATE,2014,56.176
FIN,ADVANCED,2014,71.254
FIN,TOTAL,2013,51.361
FIN,BASIC,2013,19.905
FIN,INTERMEDATE,2013,57.676
FIN,ADVANCED,2013,71.447
FIN,NOT_STATED,2013,31.908
FIN,TOTAL,2012,52.04
FIN,BASIC,2012,20.141
FIN,INTERMEDATE,2012,59.293
FIN,ADVANCED,2012,72.85
FIN,NOT_STATED,2012,23.426
FIN,TOTAL,2011,51.846
FIN,BASIC,2011,20.819
FIN,INTERMEDATE,2011,59.718
FIN,ADVANCED,2011,72.786
FIN,NOT_STATED,2011,32.141
FIN,TOTAL,2010,51.743
FIN,BASIC,2010,21.935
FIN,INTERMEDATE,2010,59.925
FIN,ADVANCED,2010,72.636
FIN,NOT_STATED,2010,29.577
FIN,TOTAL,2009,52.642
FIN,BASIC,2009,22.083
FIN,INTERMEDATE,2009,61.81
FIN,ADVANCED,2009,74.121
FIN,NOT_STATED,2009,32.653
FIN,TOTAL,2008,53.548
FIN,BASIC,2008,23.761
FIN,INTERMEDATE,2008,62.715
FIN,ADVANCED,2008,75.327
FIN,NOT_STATED,2008,32.213
FIN,TOTAL,2007,53.25
FIN,BASIC,2007,24.065
FIN,INTERMEDATE,2007,62.072
FIN,ADVANCED,2007,76.129
FIN,NOT_STATED,2007,28.365
FIN,TOTAL,2006,53.052
FIN,BASIC,2006,24.86
FIN,INTERMEDATE,2006,61.578
FIN,ADVANCED,2006,76.098
FIN,NOT_STATED,2006,31.032
FIN,TOTAL,2005,52.534
FIN,BASIC,2005,24.64
FIN,INTERMEDATE,2005,62.185
FIN,ADVANCED,2005,76.289
FIN,TOTAL,2004,51.69
FIN,BASIC,2004,24.356
FIN,INTERMEDATE,2004,61.494
FIN,ADVANCED,2004,76.495
FIN,TOTAL,2003,52.492
FIN,BASIC,2003,26.488
FIN,INTERMEDATE,2003,62.663
FIN,ADVANCED,2003,77.169
FIN,TOTAL,2002,52.742
FIN,BASIC,2002,26.954
FIN,INTERMEDATE,2002,63.407
FIN,ADVANCED,2002,77.526
FIN,TOTAL,2001,52.23
FIN,BASIC,2001,27.168
FIN,INTERMEDATE,2001,62.561
FIN,ADVANCED,2001,77.276
FIN,TOTAL,2000,51.318
FIN,BASIC,2000,38.268
FIN,INTERMEDATE,2000,62.278
FIN,ADVANCED,2000,75.541
FIN,NOT_STATED,2000,-1.0
FJI,TOTAL,2016,36.415
FJI,LESS_THAN_BASIC,2016,13.363
FJI,BASIC,2016,27.947
FJI,INTERMEDATE,2016,34.028
FJI,ADVANCED,2016,65.86
FJI,NOT_STATED,2016,-1.0
FJI,TOTAL,2011,43.358
FJI,LESS_THAN_BASIC,2011,23.567
FJI,BASIC,2011,40.573
FJI,INTERMEDATE,2011,39.873
FJI,ADVANCED,2011,65.088
FJI,TOTAL,2005,33.04
FJI,LESS_THAN_BASIC,2005,12.951
FJI,BASIC,2005,29.892
FJI,INTERMEDATE,2005,41.499
FJI,ADVANCED,2005,63.439
FRA,TOTAL,2023,49.013
FRA,BASIC,2023,19.863
FRA,INTERMEDATE,2023,50.623
FRA,ADVANCED,2023,72.367
FRA,NOT_STATED,2023,12.702
FRA,TOTAL,2022,48.771
FRA,BASIC,2022,19.863
FRA,INTERMEDATE,2022,50.836
FRA,ADVANCED,2022,72.611
FRA,NOT_STATED,2022,13.451
FRA,TOTAL,2021,48.185
FRA,BASIC,2021,19.386
FRA,INTERMEDATE,2021,50.763
FRA,ADVANCED,2021,72.196
FRA,NOT_STATED,2021,14.639
FRA,TOTAL,2020,46.603
FRA,LESS_THAN_BASIC,2020,17.301
FRA,BASIC,2020,18.308
FRA,INTERMEDATE,2020,48.375
FRA,ADVANCED,2020,70.748
FRA,NOT_STATED,2020,67.277
FRA,TOTAL,2019,46.977
FRA,LESS_THAN_BASIC,2019,14.714
FRA,BASIC,2019,18.889
FRA,INTERMEDATE,2019,49.975
FRA,ADVANCED,2019,71.811
FRA,NOT_STATED,2019,64.257
FRA,TOTAL,2018,46.773
FRA,LESS_THAN_BASIC,2018,17.322
FRA,BASIC,2018,19.724
FRA,INTERMEDATE,2018,50.816
FRA,ADVANCED,2018,71.004
FRA,NOT_STATED,2018,59.295
FRA,TOTAL,2017,46.499
FRA,LESS_THAN_BASIC,2017,18.685
FRA,BASIC,2017,20.27
FRA,INTERMEDATE,2017,51.112
FRA,ADVANCED,2017,71.052
FRA,NOT_STATED,2017,54.369
FRA,TOTAL,2016,46.53
FRA,LESS_THAN_BASIC,2016,17.032
FRA,BASIC,2016,20.166
FRA,INTERMEDATE,2016,51.738
FRA,ADVANCED,2016,71.441
FRA,NOT_STATED,2016,51.973
FRA,TOTAL,2015,46.53
FRA,LESS_THAN_BASIC,2015,18.102
FRA,BASIC,2015,21.099
FRA,INTERMEDATE,2015,51.888
FRA,ADVANCED,2015,71.376
FRA,NOT_STATED,2015,54.603
FRA,TOTAL,2014,46.465
FRA,LESS_THAN_BASIC,2014,19.654
FRA,BASIC,2014,21.909
FRA,INTERMEDATE,2014,51.977
FRA,ADVANCED,2014,71.379
FRA,NOT_STATED,2014,49.903
FRA,TOTAL,2013,46.664
FRA,LESS_THAN_BASIC,2013,17.506
FRA,BASIC,2013,22.951
FRA,INTERMEDATE,2013,52.955
FRA,ADVANCED,2013,70.399
FRA,NOT_STATED,2013,74.04
FRA,TOTAL,2012,46.367
FRA,LESS_THAN_BASIC,2012,14.995
FRA,BASIC,2012,23.93
FRA,INTERMEDATE,2012,53.635
FRA,ADVANCED,2012,70.775
FRA,NOT_STATED,2012,75.284
FRA,TOTAL,2011,46.283
