country,year,average_month_earning,level_education_standardised
BLZ,2014,495.441,EDU_AGGREGATE_X
BOL,2023,400.447,EDU_AGGREGATE_TOTAL
BOL,2023,235.633,LESS_THAN_BASIC
BOL,2023,246.486,BASIC
BOL,2023,272.284,INTERMEDATE
BOL,2023,531.582,ADVANCED
BOL,2023,315.089,EDU_AGGREGATE_X
BOL,2022,394.057,EDU_AGGREGATE_TOTAL
BOL,2022,239.786,LESS_THAN_BASIC
BOL,2022,237.82,BASIC
BOL,2022,272.071,INTERMEDATE
BOL,2022,534.164,ADVANCED
BOL,2022,301.845,EDU_AGGREGATE_X
BOL,2021,392.241,EDU_AGGREGATE_TOTAL
BOL,2021,232.367,LESS_THAN_BASIC
BOL,2021,233.849,BASIC
BOL,2021,275.821,INTERMEDATE
BOL,2021,535.83,ADVANCED
BOL,2021,302.886,EDU_AGGREGATE_X
BOL,2020,447.742,EDU_AGGREGATE_TOTAL
BOL,2020,280.397,LESS_THAN_BASIC
BOL,2020,246.024,BASIC
BOL,2020,343.684,INTERMEDATE
BOL,2020,627.618,ADVANCED
BOL,2020,318.908,EDU_AGGREGATE_X
BOL,2019,389.932,EDU_AGGREGATE_TOTAL
BOL,2019,254.013,LESS_THAN_BASIC
BOL,2019,237.527,BASIC
BOL,2019,297.014,INTERMEDATE
BOL,2019,520.319,ADVANCED
BOL,2019,327.847,EDU_AGGREGATE_X
BOL,2018,388.931,EDU_AGGREGATE_TOTAL
BOL,2018,239.298,LESS_THAN_BASIC
BOL,2018,246.783,BASIC
BOL,2018,301.749,INTERMEDATE
BOL,2018,517.225,ADVANCED
BOL,2018,339.579,EDU_AGGREGATE_X
BOL,2017,376.564,EDU_AGGREGATE_TOTAL
BOL,2017,235.232,LESS_THAN_BASIC
BOL,2017,238.064,BASIC
BOL,2017,294.491,INTERMEDATE
BOL,2017,499.113,ADVANCED
BOL,2017,297.66,EDU_AGGREGATE_X
BOL,2016,363.972,EDU_AGGREGATE_TOTAL
BOL,2016,230.516,LESS_THAN_BASIC
BOL,2016,234.237,BASIC
BOL,2016,308.515,INTERMEDATE
BOL,2016,489.654,ADVANCED
BOL,2016,323.984,EDU_AGGREGATE_X
BOL,2015,356.493,EDU_AGGREGATE_TOTAL
BOL,2015,229.659,LESS_THAN_BASIC
BOL,2015,238.494,BASIC
BOL,2015,324.408,INTERMEDATE
BOL,2015,543.054,ADVANCED
BOL,2015,265.226,EDU_AGGREGATE_X
BOL,2014,323.232,EDU_AGGREGATE_TOTAL
BOL,2014,218.261,LESS_THAN_BASIC
BOL,2014,214.786,BASIC
BOL,2014,277.462,INTERMEDATE
BOL,2014,515.491,ADVANCED
BOL,2014,308.301,EDU_AGGREGATE_X
BOL,2013,303.695,EDU_AGGREGATE_TOTAL
BOL,2013,182.501,LESS_THAN_BASIC
BOL,2013,184.721,BASIC
BOL,2013,271.127,INTERMEDATE
BOL,2013,493.415,ADVANCED
BOL,2013,283.233,EDU_AGGREGATE_X
BOL,2012,269.261,EDU_AGGREGATE_TOTAL
BOL,2012,154.774,LESS_THAN_BASIC
BOL,2012,165.851,BASIC
BOL,2012,235.315,INTERMEDATE
BOL,2012,467.996,ADVANCED
BOL,2012,256.038,EDU_AGGREGATE_X
BOL,2011,236.273,EDU_AGGREGATE_TOTAL
BOL,2011,155.742,LESS_THAN_BASIC
BOL,2011,147.629,BASIC
BOL,2011,191.151,INTERMEDATE
BOL,2011,379.984,ADVANCED
BOL,2011,193.178,EDU_AGGREGATE_X
BOL,2009,188.519,EDU_AGGREGATE_TOTAL
BOL,2009,118.126,LESS_THAN_BASIC
BOL,2009,121.158,BASIC
BOL,2009,160.667,INTERMEDATE
BOL,2009,314.06,ADVANCED
BOL,2009,170.5,EDU_AGGREGATE_X
BOL,2008,181.459,EDU_AGGREGATE_TOTAL
BOL,2008,93.733,LESS_THAN_BASIC
BOL,2008,113.025,BASIC
BOL,2008,147.292,INTERMEDATE
BOL,2008,334.706,ADVANCED
BOL,2008,174.204,EDU_AGGREGATE_X
BOL,2007,149.066,EDU_AGGREGATE_TOTAL
BOL,2007,68.298,LESS_THAN_BASIC
BOL,2007,75.322,BASIC
BOL,2007,132.198,INTERMEDATE
BOL,2007,281.051,ADVANCED
BOL,2007,150.107,EDU_AGGREGATE_X
BOL,2006,131.683,EDU_AGGREGATE_TOTAL
BOL,2006,61.46,LESS_THAN_BASIC
BOL,2006,65.981,BASIC
BOL,2006,107.531,INTERMEDATE
BOL,2006,252.482,ADVANCED
BOL,2006,126.713,EDU_AGGREGATE_X
BOL,2005,121.128,EDU_AGGREGATE_TOTAL
BOL,2005,60.826,LESS_THAN_BASIC
BOL,2005,56.478,BASIC
BOL,2005,119.369,INTERMEDATE
BOL,2005,229.663,ADVANCED
BOL,2005,120.151,EDU_AGGREGATE_X
BOL,2004,119.846,EDU_AGGREGATE_TOTAL
BOL,2004,37.567,LESS_THAN_BASIC
BOL,2004,69.329,BASIC
BOL,2004,111.472,INTERMEDATE
BOL,2004,236.853,ADVANCED
BOL,2004,123.126,EDU_AGGREGATE_X
BOL,2002,137.944,EDU_AGGREGATE_TOTAL
BOL,2002,68.814,LESS_THAN_BASIC
BOL,2002,100.99,BASIC
BOL,2002,129.504,INTERMEDATE
BOL,2002,277.843,ADVANCED
BOL,2002,150.281,EDU_AGGREGATE_X
BOL,2001,151.327,EDU_AGGREGATE_TOTAL
BOL,2001,78.875,LESS_THAN_BASIC
BOL,2001,108.256,BASIC
BOL,2001,139.042,INTERMEDATE
BOL,2001,305.141,ADVANCED
BOL,2001,94.962,EDU_AGGREGATE_X
BOL,2000,169.734,EDU_AGGREGATE_TOTAL
BOL,2000,87.088,LESS_THAN_BASIC
BOL,2000,87.276,BASIC
BOL,2000,140.729,INTERMEDATE
BOL,2000,427.823,ADVANCED
BOL,2000,166.888,EDU_AGGREGATE_X
BRA,2023,515.382,EDU_AGGREGATE_TOTAL
BRA,2023,250.215,LESS_THAN_BASIC
BRA,2023,263.152,BASIC
BRA,2023,367.959,INTERMEDATE
BRA,2023,888.182,ADVANCED
BRA,2023,257.312,EDU_AGGREGATE_X
BRA,2022,455.114,EDU_AGGREGATE_TOTAL
BRA,2022,218.745,LESS_THAN_BASIC
BRA,2022,236.112,BASIC
BRA,2022,325.341,INTERMEDATE
BRA,2022,787.278,ADVANCED
BRA,2022,228.356,EDU_AGGREGATE_X
BRA,2021,406.062,EDU_AGGREGATE_TOTAL
BRA,2021,187.493,LESS_THAN_BASIC
BRA,2021,203.631,BASIC
BRA,2021,285.061,INTERMEDATE
BRA,2021,697.598,ADVANCED
BRA,2021,183.466,EDU_AGGREGATE_X
BRA,2020,427.384,EDU_AGGREGATE_TOTAL
BRA,2020,188.529,LESS_THAN_BASIC
BRA,2020,210.013,BASIC
BRA,2020,293.627,INTERMEDATE
BRA,2020,730.076,ADVANCED
BRA,2020,184.522,EDU_AGGREGATE_X
BRA,2019,509.662,EDU_AGGREGATE_TOTAL
BRA,2019,239.154,LESS_THAN_BASIC
BRA,2019,268.341,BASIC
BRA,2019,369.368,INTERMEDATE
BRA,2019,918.779,ADVANCED
BRA,2019,224.054,EDU_AGGREGATE_X
BRA,2018,518.43,EDU_AGGREGATE_TOTAL
BRA,2018,249.064,LESS_THAN_BASIC
BRA,2018,280.333,BASIC
BRA,2018,384.498,INTERMEDATE
BRA,2018,941.397,ADVANCED
BRA,2018,234.072,EDU_AGGREGATE_X
BRA,2017,565.466,EDU_AGGREGATE_TOTAL
BRA,2017,280.292,LESS_THAN_BASIC
BRA,2017,311.739,BASIC
BRA,2017,426.238,INTERMEDATE
BRA,2017,1046.36,ADVANCED
BRA,2017,274.433,EDU_AGGREGATE_X
BRA,2016,489.478,EDU_AGGREGATE_TOTAL
BRA,2016,237.081,LESS_THAN_BASIC
BRA,2016,273.163,BASIC
BRA,2016,371.567,INTERMEDATE
BRA,2016,928.25,ADVANCED
BRA,2016,265.114,EDU_AGGREGATE_X
BRA,2015,451.618,EDU_AGGREGATE_TOTAL
BRA,2015,310.589,LESS_THAN_BASIC
BRA,2015,285.742,BASIC
BRA,2015,644.335,INTERMEDATE
BRA,2015,1011.717,ADVANCED
BRA,2015,281.039,EDU_AGGREGATE_X
BRA,2014,580.993,EDU_AGGREGATE_TOTAL
BRA,2014,414.734,LESS_THAN_BASIC
BRA,2014,383.706,BASIC
BRA,2014,1121.665,INTERMEDATE
BRA,2014,2519.581,ADVANCED
BRA,2014,403.583,EDU_AGGREGATE_X
BRA,2013,573.48,EDU_AGGREGATE_TOTAL
BRA,2013,421.818,LESS_THAN_BASIC
BRA,2013,391.957,BASIC
BRA,2013,1092.666,INTERMEDATE
BRA,2013,2207.814,ADVANCED
BRA,2013,391.754,EDU_AGGREGATE_X
BRA,2012,589.196,EDU_AGGREGATE_TOTAL
BRA,2012,423.19,LESS_THAN_BASIC
BRA,2012,401.436,BASIC
BRA,2012,1160.068,INTERMEDATE
BRA,2012,2504.94,ADVANCED
BRA,2012,407.342,EDU_AGGREGATE_X
BRA,2011,619.792,EDU_AGGREGATE_TOTAL
BRA,2011,316.011,LESS_THAN_BASIC
BRA,2011,353.659,BASIC
BRA,2011,531.397,INTERMEDATE
BRA,2011,1392.138,ADVANCED
BRA,2009,404.137,EDU_AGGREGATE_TOTAL
BRA,2009,204.89,LESS_THAN_BASIC
BRA,2009,236.217,BASIC
BRA,2009,378.135,INTERMEDATE
BRA,2009,897.327,ADVANCED
BRA,2009,144.348,EDU_AGGREGATE_X
BRA,2008,417.141,EDU_AGGREGATE_TOTAL
BRA,2008,209.775,LESS_THAN_BASIC
BRA,2008,236.641,BASIC
BRA,2008,390.144,INTERMEDATE
BRA,2008,1002.322,ADVANCED
BRA,2008,160.424,EDU_AGGREGATE_X
BRA,2007,359.695,EDU_AGGREGATE_TOTAL
BRA,2007,179.955,LESS_THAN_BASIC
BRA,2007,205.188,BASIC
BRA,2007,347.134,INTERMEDATE
BRA,2007,872.101,ADVANCED
BRA,2007,148.99,EDU_AGGREGATE_X
BRA,2006,296.229,EDU_AGGREGATE_TOTAL
BRA,2006,145.547,LESS_THAN_BASIC
BRA,2006,168.466,BASIC
BRA,2006,290.69,INTERMEDATE
BRA,2006,750.072,ADVANCED
BRA,2006,112.054,EDU_AGGREGATE_X
BRA,2005,241.769,EDU_AGGREGATE_TOTAL
BRA,2005,115.692,LESS_THAN_BASIC
BRA,2005,136.943,BASIC
BRA,2005,243.189,INTERMEDATE
BRA,2005,627.823,ADVANCED
BRA,2005,115.821,EDU_AGGREGATE_X
BRA,2004,184.479,EDU_AGGREGATE_TOTAL
BRA,2004,87.139,LESS_THAN_BASIC
BRA,2004,103.749,BASIC
BRA,2004,188.758,INTERMEDATE
BRA,2004,509.192,ADVANCED
BRA,2004,84.513,EDU_AGGREGATE_X
BRA,2003,163.84,EDU_AGGREGATE_TOTAL
BRA,2003,76.726,LESS_THAN_BASIC
BRA,2003,92.743,BASIC
BRA,2003,172.236,INTERMEDATE
BRA,2003,451.823,ADVANCED
BRA,2003,71.541,EDU_AGGREGATE_X
BRA,2002,158.503,EDU_AGGREGATE_TOTAL
BRA,2002,73.718,LESS_THAN_BASIC
BRA,2002,88.224,BASIC
BRA,2002,167.999,INTERMEDATE
BRA,2002,468.203,ADVANCED
BRA,2002,61.293,EDU_AGGREGATE_X
BRA,2001,183.593,EDU_AGGREGATE_TOTAL
BRA,2001,83.682,LESS_THAN_BASIC
BRA,2001,104.792,BASIC
BRA,2001,200.282,INTERMEDATE
BRA,2001,561.606,ADVANCED
BRA,2001,86.253,EDU_AGGREGATE_X
BRB,2016,1310.782,EDU_AGGREGATE_TOTAL
BRB,2016,752.272,BASIC
BRB,2016,941.388,INTERMEDATE
BRB,2016,2119.297,ADVANCED
BRB,2016,1592.94,EDU_AGGREGATE_X
BRN,2014,1329.613,EDU_AGGREGATE_TOTAL
BRN,2014,635.491,LESS_THAN_BASIC
BRN,2014,521.936,BASIC
BRN,2014,1014.091,INTERMEDATE
BRN,2014,2529.126,ADVANCED
BRN,2014,620.083,EDU_AGGREGATE_X
BTN,2023,265.289,EDU_AGGREGATE_TOTAL
BTN,2023,158.178,LESS_THAN_BASIC
BTN,2023,206.999,BASIC
BTN,2023,224.21,INTERMEDATE
BTN,2023,459.414,ADVANCED
BTN,2023,154.234,EDU_AGGREGATE_X
BTN,2022,261.856,EDU_AGGREGATE_TOTAL
BTN,2022,152.277,LESS_THAN_BASIC
BTN,2022,210.22,BASIC
BTN,2022,218.105,INTERMEDATE
BTN,2022,392.191,ADVANCED
BTN,2022,146.692,EDU_AGGREGATE_X
BTN,2021,261.476,EDU_AGGREGATE_TOTAL
BTN,2021,137.986,LESS_THAN_BASIC
BTN,2021,205.239,BASIC
BTN,2021,227.786,INTERMEDATE
BTN,2021,400.742,ADVANCED
BTN,2021,169.166,EDU_AGGREGATE_X
BTN,2020,239.883,EDU_AGGREGATE_TOTAL
BTN,2020,124.415,LESS_THAN_BASIC
BTN,2020,180.932,BASIC
BTN,2020,234.443,INTERMEDATE
BTN,2020,398.807,ADVANCED
BTN,2020,154.382,EDU_AGGREGATE_X
BTN,2019,255.703,EDU_AGGREGATE_TOTAL
BTN,2019,146.095,LESS_THAN_BASIC
BTN,2019,198.819,BASIC
BTN,2019,227.359,INTERMEDATE
BTN,2019,396.539,ADVANCED
BTN,2019,153.605,EDU_AGGREGATE_X
BTN,2018,201.432,EDU_AGGREGATE_TOTAL
BTN,2018,120.296,LESS_THAN_BASIC
BTN,2018,181.615,BASIC
BTN,2018,199.152,INTERMEDATE
BTN,2018,335.148,ADVANCED
BTN,2018,166.276,EDU_AGGREGATE_X
BWA,2023,447.794,EDU_AGGREGATE_TOTAL
BWA,2023,58.181,LESS_THAN_BASIC
BWA,2023,115.416,BASIC
BWA,2023,168.195,INTERMEDATE
BWA,2023,888.769,ADVANCED
BWA,2022,467.505,EDU_AGGREGATE_TOTAL
BWA,2022,58.987,LESS_THAN_BASIC
BWA,2022,126.212,BASIC
BWA,2022,168.668,INTERMEDATE
BWA,2022,953.968,ADVANCED
BWA,2021,466.766,EDU_AGGREGATE_TOTAL
BWA,2021,89.59,LESS_THAN_BASIC
BWA,2021,147.852,BASIC
BWA,2021,164.118,INTERMEDATE
BWA,2021,894.702,ADVANCED
BWA,2020,406.387,EDU_AGGREGATE_TOTAL
BWA,2020,73.62,LESS_THAN_BASIC
BWA,2020,130.237,BASIC
BWA,2020,170.654,INTERMEDATE
BWA,2020,835.714,ADVANCED
BWA,2019,393.741,EDU_AGGREGATE_TOTAL
BWA,2019,68.456,LESS_THAN_BASIC
BWA,2019,143.836,BASIC
BWA,2019,162.889,INTERMEDATE
BWA,2019,782.488,ADVANCED
CAN,2023,3466.224,EDU_AGGREGATE_TOTAL
CAN,2023,2015.784,LESS_THAN_BASIC
CAN,2023,1587.084,BASIC
CAN,2023,2425.85,INTERMEDATE
CAN,2023,3903.9,ADVANCED
CAN,2022,3411.12,EDU_AGGREGATE_TOTAL
CAN,2022,1927.734,LESS_THAN_BASIC
CAN,2022,1547.198,BASIC
CAN,2022,2388.803,INTERMEDATE
CAN,2022,3854.953,ADVANCED
CAN,2021,3403.408,EDU_AGGREGATE_TOTAL
CAN,2021,1951.688,LESS_THAN_BASIC
CAN,2021,1606.624,BASIC
CAN,2021,2408.579,INTERMEDATE
CAN,2021,3838.334,ADVANCED
CAN,2020,3113.355,EDU_AGGREGATE_TOTAL
CAN,2020,1725.182,LESS_THAN_BASIC
CAN,2020,1524.864,BASIC
CAN,2020,2193.642,INTERMEDATE
CAN,2020,3522.167,ADVANCED
CAN,2019,2933.67,EDU_AGGREGATE_TOTAL
CAN,2019,1696.107,LESS_THAN_BASIC
CAN,2019,1428.403,BASIC
CAN,2019,2100.116,INTERMEDATE
CAN,2019,3345.915,ADVANCED
CAN,2018,2913.462,EDU_AGGREGATE_TOTAL
CAN,2018,1652.198,LESS_THAN_BASIC
CAN,2018,1423.226,BASIC
CAN,2018,2097.204,INTERMEDATE
CAN,2018,3341.243,ADVANCED
CAN,2017,2816.211,EDU_AGGREGATE_TOTAL
CAN,2017,1618.192,LESS_THAN_BASIC
CAN,2017,1353.377,BASIC
CAN,2017,2018.244,INTERMEDATE
CAN,2017,3252.3,ADVANCED
CAN,2016,2714.524,EDU_AGGREGATE_TOTAL
CAN,2016,1473.77,LESS_THAN_BASIC
CAN,2016,1330.431,BASIC
CAN,2016,1953.472,INTERMEDATE
CAN,2016,3136.504,ADVANCED
CAN,2015,2757.988,EDU_AGGREGATE_TOTAL
CAN,2015,1519.648,LESS_THAN_BASIC
CAN,2015,1407.666,BASIC
CAN,2015,2001.755,INTERMEDATE
CAN,2015,3194.924,ADVANCED
CAN,2014,3092.98,EDU_AGGREGATE_TOTAL
CAN,2014,1706.557,LESS_THAN_BASIC
CAN,2014,1552.539,BASIC
CAN,2014,2281.932,INTERMEDATE
CAN,2014,3600.807,ADVANCED
CAN,2013,3261.513,EDU_AGGREGATE_TOTAL
CAN,2013,1856.601,LESS_THAN_BASIC
CAN,2013,1626.495,BASIC
CAN,2013,2404.646,INTERMEDATE
CAN,2013,3808.74,ADVANCED
CAN,2012,3285.809,EDU_AGGREGATE_TOTAL
CAN,2012,1844.469,LESS_THAN_BASIC
CAN,2012,1682.998,BASIC
CAN,2012,2458.329,INTERMEDATE
CAN,2012,3831.378,ADVANCED
CAN,2011,3219.775,EDU_AGGREGATE_TOTAL
CAN,2011,1825.852,LESS_THAN_BASIC
CAN,2011,1609.201,BASIC
CAN,2011,2416.795,INTERMEDATE
CAN,2011,3791.523,ADVANCED
CAN,2010,3001.952,EDU_AGGREGATE_TOTAL
CAN,2010,1665.52,LESS_THAN_BASIC
CAN,2010,1543.48,BASIC
CAN,2010,2287.484,INTERMEDATE
CAN,2010,3539.768,ADVANCED
CAN,2009,2657.623,EDU_AGGREGATE_TOTAL
CAN,2009,1588.353,LESS_THAN_BASIC
CAN,2009,1302.895,BASIC
CAN,2009,2051.635,INTERMEDATE
CAN,2009,3148.992,ADVANCED
CAN,2008,2728.109,EDU_AGGREGATE_TOTAL
CAN,2008,1555.905,LESS_THAN_BASIC
CAN,2008,1393.824,BASIC
CAN,2008,2148.02,INTERMEDATE
CAN,2008,3245.864,ADVANCED
CAN,2007,2616.783,EDU_AGGREGATE_TOTAL
CAN,2007,1499.064,LESS_THAN_BASIC
CAN,2007,1353.553,BASIC
CAN,2007,2058.154,INTERMEDATE
CAN,2007,3120.937,ADVANCED
CAN,2006,2381.146,EDU_AGGREGATE_TOTAL
CAN,2006,1416.596,LESS_THAN_BASIC
CAN,2006,1266.892,BASIC
CAN,2006,1891.473,INTERMEDATE
CAN,2006,2842.41,ADVANCED
CAN,2005,2110.49,EDU_AGGREGATE_TOTAL
CAN,2005,1342.998,LESS_THAN_BASIC
CAN,2005,1169.148,BASIC
CAN,2005,1727.556,INTERMEDATE
CAN,2005,2485.224,ADVANCED
CAN,2004,1890.391,EDU_AGGREGATE_TOTAL
CAN,2004,1187.156,LESS_THAN_BASIC
CAN,2004,1056.539,BASIC
CAN,2004,1542.162,INTERMEDATE
CAN,2004,2256.916,ADVANCED
CAN,2003,1696.7,EDU_AGGREGATE_TOTAL
CAN,2003,1102.475,LESS_THAN_BASIC
CAN,2003,961.967,BASIC
CAN,2003,1404.229,INTERMEDATE
CAN,2003,2018.756,ADVANCED
CAN,2002,1476.724,EDU_AGGREGATE_TOTAL
CAN,2002,953.065,LESS_THAN_BASIC
CAN,2002,822.461,BASIC
CAN,2002,1231.97,INTERMEDATE
CAN,2002,1764.478,ADVANCED
CAN,2001,1453.672,EDU_AGGREGATE_TOTAL
CAN,2001,945.561,LESS_THAN_BASIC
CAN,2001,832.326,BASIC
CAN,2001,1233.595,INTERMEDATE
CAN,2001,1728.771,ADVANCED
CAN,2000,1461.946,EDU_AGGREGATE_TOTAL
CAN,2000,990.464,LESS_THAN_BASIC
CAN,2000,849.325,BASIC
CAN,2000,1247.849,INTERMEDATE
CAN,2000,1749.03,ADVANCED
CHE,2023,5417.684,EDU_AGGREGATE_TOTAL
CHE,2023,3612.178,LESS_THAN_BASIC
CHE,2023,2851.629,BASIC
CHE,2023,4477.646,INTERMEDATE
CHE,2023,7164.222,ADVANCED
CHE,2023,4339.514,EDU_AGGREGATE_X
CHE,2022,5136.304,EDU_AGGREGATE_TOTAL
CHE,2022,2896.18,LESS_THAN_BASIC
CHE,2022,2776.986,BASIC
CHE,2022,4340.111,INTERMEDATE
CHE,2022,6772.217,ADVANCED
CHE,2022,4568.082,EDU_AGGREGATE_X
CHE,2021,5669.215,EDU_AGGREGATE_TOTAL
CHE,2021,3547.435,LESS_THAN_BASIC
CHE,2021,3008.815,BASIC
CHE,2021,4814.288,INTERMEDATE
CHE,2021,7432.825,ADVANCED
CHE,2021,5267.277,EDU_AGGREGATE_X
CHE,2020,5339.241,EDU_AGGREGATE_TOTAL
CHE,2020,3050.858,LESS_THAN_BASIC
CHE,2020,2707.61,BASIC
CHE,2020,4524.991,INTERMEDATE
CHE,2020,7049.23,ADVANCED
CHE,2020,4563.386,EDU_AGGREGATE_X
CHE,2019,5110.608,EDU_AGGREGATE_TOTAL
CHE,2019,3375.753,LESS_THAN_BASIC
CHE,2019,2531.512,BASIC
CHE,2019,4404.927,INTERMEDATE
CHE,2019,6807.844,ADVANCED
CHE,2019,3397.595,EDU_AGGREGATE_X
CHE,2018,5312.978,EDU_AGGREGATE_TOTAL
CHE,2018,2737.092,LESS_THAN_BASIC
CHE,2018,2641.408,BASIC
CHE,2018,4640.426,INTERMEDATE
CHE,2018,7130.513,ADVANCED
CHE,2018,4513.055,EDU_AGGREGATE_X
CHE,2017,5041.489,EDU_AGGREGATE_TOTAL
CHE,2017,3294.826,LESS_THAN_BASIC
CHE,2017,2594.664,BASIC
CHE,2017,4453.323,INTERMEDATE
CHE,2017,6822.432,ADVANCED
CHE,2017,4362.508,EDU_AGGREGATE_X
CHE,2016,4876.407,EDU_AGGREGATE_TOTAL
CHE,2016,3266.584,LESS_THAN_BASIC
CHE,2016,2460.096,BASIC
CHE,2016,4298.379,INTERMEDATE
CHE,2016,6755.837,ADVANCED
CHE,2016,3496.451,EDU_AGGREGATE_X
CHE,2015,4896.094,EDU_AGGREGATE_TOTAL
CHE,2015,2530.243,LESS_THAN_BASIC
CHE,2015,2493.461,BASIC
CHE,2015,4369.14,INTERMEDATE
CHE,2015,6808.42,ADVANCED
CHE,2015,3601.866,EDU_AGGREGATE_X
CHE,2014,5746.388,EDU_AGGREGATE_TOTAL
CHE,2014,3155.725,LESS_THAN_BASIC
CHE,2014,3151.755,BASIC
CHE,2014,5234.481,INTERMEDATE
CHE,2014,7868.274,ADVANCED
CHE,2014,4180.046,EDU_AGGREGATE_X
CHE,2013,5664.432,EDU_AGGREGATE_TOTAL
CHE,2013,3154.688,BASIC
CHE,2013,5044.257,INTERMEDATE
CHE,2013,7982.004,ADVANCED
CHE,2013,4230.474,EDU_AGGREGATE_X
CHE,2012,5403.76,EDU_AGGREGATE_TOTAL
CHE,2012,3083.735,BASIC
CHE,2012,4822.758,INTERMEDATE
CHE,2012,7801.866,ADVANCED
CHE,2012,3410.553,EDU_AGGREGATE_X
CHE,2011,5829.622,EDU_AGGREGATE_TOTAL
CHE,2011,3327.4,BASIC
CHE,2011,5252.049,INTERMEDATE
CHE,2011,8549.781,ADVANCED
CHE,2011,3978.561,EDU_AGGREGATE_X
CHE,2010,5389.171,EDU_AGGREGATE_TOTAL
CHE,2010,3052.159,BASIC
CHE,2010,4908.24,INTERMEDATE
CHE,2010,7849.036,ADVANCED
CHE,2010,4445.681,EDU_AGGREGATE_X
CHE,2009,5608.289,EDU_AGGREGATE_TOTAL
CHE,2009,2955.543,BASIC
CHE,2009,5151.461,INTERMEDATE
CHE,2009,8293.383,ADVANCED
CHE,2009,4303.544,EDU_AGGREGATE_X
CHE,2008,5879.144,EDU_AGGREGATE_TOTAL
CHE,2008,3143.735,BASIC
CHE,2008,5435.087,INTERMEDATE
CHE,2008,8723.406,ADVANCED
CHE,2008,4065.137,EDU_AGGREGATE_X
CHE,2007,5408.969,EDU_AGGREGATE_TOTAL
CHE,2007,2945.91,BASIC
CHE,2007,5030.112,INTERMEDATE
CHE,2007,8178.4,ADVANCED
CHE,2007,6762.477,EDU_AGGREGATE_X
CHE,2006,4792.999,EDU_AGGREGATE_TOTAL
CHE,2006,2625.599,BASIC
CHE,2006,4511.17,INTERMEDATE
CHE,2006,7359.323,ADVANCED
CHE,2005,4660.29,EDU_AGGREGATE_TOTAL
CHE,2005,2656.591,BASIC
CHE,2005,4487.056,INTERMEDATE
CHE,2005,6887.013,ADVANCED
CHE,2005,3911.762,EDU_AGGREGATE_X
CHE,2004,4630.439,EDU_AGGREGATE_TOTAL
CHE,2004,2668.342,BASIC
CHE,2004,4476.673,INTERMEDATE
CHE,2004,6984.544,ADVANCED
CHE,2004,4710.221,EDU_AGGREGATE_X
CHE,2003,4154.263,EDU_AGGREGATE_TOTAL
CHE,2003,2409.351,BASIC
CHE,2003,4051.517,INTERMEDATE
CHE,2003,6279.276,ADVANCED
CHE,2003,3142.408,EDU_AGGREGATE_X
CHE,2002,3393.848,EDU_AGGREGATE_TOTAL
CHE,2002,1933.551,BASIC
CHE,2002,3367.56,INTERMEDATE
CHE,2002,5114.269,ADVANCED
CHE,2002,2123.555,EDU_AGGREGATE_X
CHE,2001,3204.327,EDU_AGGREGATE_TOTAL
CHE,2001,1823.279,BASIC
CHE,2001,3181.385,INTERMEDATE
CHE,2001,4901.679,ADVANCED
CHE,2001,1737.644,EDU_AGGREGATE_X
CHE,2000,3204.566,EDU_AGGREGATE_TOTAL
CHE,2000,1900.341,BASIC
CHE,2000,3260.917,INTERMEDATE
CHE,2000,4776.531,ADVANCED
CHE,2000,2233.88,EDU_AGGREGATE_X
CHL,2023,947.552,EDU_AGGREGATE_TOTAL
CHL,2023,388.666,LESS_THAN_BASIC
CHL,2023,507.224,BASIC
CHL,2023,691.49,INTERMEDATE
CHL,2023,1522.184,ADVANCED
CHL,2023,670.611,EDU_AGGREGATE_X
CHL,2022,786.689,EDU_AGGREGATE_TOTAL
CHL,2022,399.171,LESS_THAN_BASIC
CHL,2022,463.022,BASIC
CHL,2022,879.604,INTERMEDATE
CHL,2022,1783.866,ADVANCED
CHL,2022,582.848,EDU_AGGREGATE_X
CHL,2021,877.21,EDU_AGGREGATE_TOTAL
CHL,2021,381.536,LESS_THAN_BASIC
CHL,2021,449.21,BASIC
CHL,2021,636.79,INTERMEDATE
CHL,2021,1434.161,ADVANCED
CHL,2021,600.493,EDU_AGGREGATE_X
CHL,2020,824.144,EDU_AGGREGATE_TOTAL
CHL,2020,368.183,LESS_THAN_BASIC
CHL,2020,386.209,BASIC
CHL,2020,564.87,INTERMEDATE
CHL,2020,1386.529,ADVANCED
CHL,2018,825.714,EDU_AGGREGATE_TOTAL
CHL,2018,367.921,LESS_THAN_BASIC
CHL,2018,431.584,BASIC
CHL,2018,662.542,INTERMEDATE
CHL,2018,1539.472,ADVANCED
CHL,2018,553.501,EDU_AGGREGATE_X
CHL,2017,797.357,EDU_AGGREGATE_TOTAL
CHL,2017,405.897,LESS_THAN_BASIC
CHL,2017,416.108,BASIC
CHL,2017,603.352,INTERMEDATE
CHL,2017,1547.326,ADVANCED
CHL,2017,714.938,EDU_AGGREGATE_X
CHL,2016,692.136,EDU_AGGREGATE_TOTAL
CHL,2016,352.752,LESS_THAN_BASIC
CHL,2016,385.18,BASIC
CHL,2016,570.329,INTERMEDATE
CHL,2016,1343.694,ADVANCED
CHL,2016,466.226,EDU_AGGREGATE_X
CHL,2015,677.943,EDU_AGGREGATE_TOTAL
CHL,2015,367.412,LESS_THAN_BASIC
