country,year,ratio_employment_to_population,age_group_simp,level_education_standardised
ALB,2016,12.057,15_24,BASIC
ALB,2016,15.778,15_24,INTERMEDATE
ALB,2016,30.353,15_24,ADVANCED
ALB,2016,55.521,25_34,EDU_AGGREGATE_TOTAL
ALB,2016,23.513,25_34,LESS_THAN_BASIC
ALB,2016,51.53,25_34,BASIC
ALB,2016,47.758,25_34,INTERMEDATE
ALB,2016,69.049,25_34,ADVANCED
ALB,2016,69.725,35_44,EDU_AGGREGATE_TOTAL
ALB,2016,8.199,35_44,LESS_THAN_BASIC
ALB,2016,69.979,35_44,BASIC
ALB,2016,64.315,35_44,INTERMEDATE
ALB,2016,84.631,35_44,ADVANCED
ALB,2016,64.144,45_54,EDU_AGGREGATE_TOTAL
ALB,2016,42.982,45_54,LESS_THAN_BASIC
ALB,2016,62.452,45_54,BASIC
ALB,2016,59.37,45_54,INTERMEDATE
ALB,2016,88.99,45_54,ADVANCED
ALB,2016,41.448,55_64,EDU_AGGREGATE_TOTAL
ALB,2016,21.854,55_64,LESS_THAN_BASIC
ALB,2016,43.939,55_64,BASIC
ALB,2016,36.94,55_64,INTERMEDATE
ALB,2016,46.916,55_64,ADVANCED
ALB,2016,5.965,65+,EDU_AGGREGATE_TOTAL
ALB,2016,2.408,65+,LESS_THAN_BASIC
ALB,2016,7.295,65+,BASIC
ALB,2016,2.476,65+,INTERMEDATE
ALB,2016,4.816,65+,ADVANCED
ALB,2015,38.983,Total,EDU_AGGREGATE_TOTAL
ALB,2015,8.554,Total,LESS_THAN_BASIC
ALB,2015,37.65,Total,BASIC
ALB,2015,35.698,Total,INTERMEDATE
ALB,2015,56.748,Total,ADVANCED
ALB,2015,13.399,15_24,EDU_AGGREGATE_TOTAL
ALB,2015,,15_24,LESS_THAN_BASIC
ALB,2015,11.437,15_24,BASIC
ALB,2015,11.182,15_24,INTERMEDATE
ALB,2015,24.101,15_24,ADVANCED
ALB,2015,51.335,25_34,EDU_AGGREGATE_TOTAL
ALB,2015,32.976,25_34,LESS_THAN_BASIC
ALB,2015,50.046,25_34,BASIC
ALB,2015,40.998,25_34,INTERMEDATE
ALB,2015,60.746,25_34,ADVANCED
ALB,2015,65.064,35_44,EDU_AGGREGATE_TOTAL
ALB,2015,12.312,35_44,LESS_THAN_BASIC
ALB,2015,67.121,35_44,BASIC
ALB,2015,55.904,35_44,INTERMEDATE
ALB,2015,80.24,35_44,ADVANCED
ALB,2015,62.127,45_54,EDU_AGGREGATE_TOTAL
ALB,2015,15.969,45_54,LESS_THAN_BASIC
ALB,2015,62.826,45_54,BASIC
ALB,2015,55.086,45_54,INTERMEDATE
ALB,2015,85.251,45_54,ADVANCED
ALB,2015,38.919,55_64,EDU_AGGREGATE_TOTAL
ALB,2015,22.051,55_64,LESS_THAN_BASIC
ALB,2015,39.168,55_64,BASIC
ALB,2015,35.769,55_64,INTERMEDATE
ALB,2015,50.832,55_64,ADVANCED
ALB,2015,5.314,65+,EDU_AGGREGATE_TOTAL
ALB,2015,4.278,65+,LESS_THAN_BASIC
ALB,2015,6.318,65+,BASIC
ALB,2015,2.053,65+,INTERMEDATE
ALB,2015,5.074,65+,ADVANCED
ALB,2014,37.157,Total,EDU_AGGREGATE_TOTAL
ALB,2014,4.63,Total,LESS_THAN_BASIC
ALB,2014,34.827,Total,BASIC
ALB,2014,35.376,Total,INTERMEDATE
ALB,2014,60.88,Total,ADVANCED
ALB,2014,13.66,15_24,EDU_AGGREGATE_TOTAL
ALB,2014,,15_24,LESS_THAN_BASIC
ALB,2014,12.699,15_24,BASIC
ALB,2014,10.279,15_24,INTERMEDATE
ALB,2014,26.773,15_24,ADVANCED
ALB,2014,49.608,25_34,EDU_AGGREGATE_TOTAL
ALB,2014,26.147,25_34,LESS_THAN_BASIC
ALB,2014,46.496,25_34,BASIC
ALB,2014,37.218,25_34,INTERMEDATE
ALB,2014,66.425,25_34,ADVANCED
ALB,2014,60.77,35_44,EDU_AGGREGATE_TOTAL
ALB,2014,7.733,35_44,LESS_THAN_BASIC
ALB,2014,59.825,35_44,BASIC
ALB,2014,53.087,35_44,INTERMEDATE
ALB,2014,84.954,35_44,ADVANCED
ALB,2014,58.643,45_54,EDU_AGGREGATE_TOTAL
ALB,2014,9.495,45_54,LESS_THAN_BASIC
ALB,2014,57.412,45_54,BASIC
ALB,2014,54.119,45_54,INTERMEDATE
ALB,2014,88.996,45_54,ADVANCED
ALB,2014,36.828,55_64,EDU_AGGREGATE_TOTAL
ALB,2014,10.724,55_64,LESS_THAN_BASIC
ALB,2014,35.926,55_64,BASIC
ALB,2014,36.48,55_64,INTERMEDATE
ALB,2014,50.759,55_64,ADVANCED
ALB,2014,5.6,65+,EDU_AGGREGATE_TOTAL
ALB,2014,1.326,65+,LESS_THAN_BASIC
ALB,2014,7.359,65+,BASIC
ALB,2014,1.942,65+,INTERMEDATE
ALB,2014,6.676,65+,ADVANCED
ALB,2013,38.04,Total,EDU_AGGREGATE_TOTAL
ALB,2013,8.804,Total,LESS_THAN_BASIC
ALB,2013,35.161,Total,BASIC
ALB,2013,37.835,Total,INTERMEDATE
ALB,2013,61.887,Total,ADVANCED
ALB,2013,14.117,15_24,EDU_AGGREGATE_TOTAL
ALB,2013,17.964,15_24,LESS_THAN_BASIC
ALB,2013,13.054,15_24,BASIC
ALB,2013,13.787,15_24,INTERMEDATE
ALB,2013,20.474,15_24,ADVANCED
ALB,2013,52.055,25_34,EDU_AGGREGATE_TOTAL
ALB,2013,21.645,25_34,LESS_THAN_BASIC
ALB,2013,48.414,25_34,BASIC
ALB,2013,42.049,25_34,INTERMEDATE
ALB,2013,67.414,25_34,ADVANCED
ALB,2013,59.509,35_44,EDU_AGGREGATE_TOTAL
ALB,2013,,35_44,LESS_THAN_BASIC
ALB,2013,57.417,35_44,BASIC
ALB,2013,52.949,35_44,INTERMEDATE
ALB,2013,85.82,35_44,ADVANCED
ALB,2013,59.324,45_54,EDU_AGGREGATE_TOTAL
ALB,2013,27.497,45_54,LESS_THAN_BASIC
ALB,2013,57.322,45_54,BASIC
ALB,2013,54.606,45_54,INTERMEDATE
ALB,2013,89.962,45_54,ADVANCED
ALB,2013,40.032,55_64,EDU_AGGREGATE_TOTAL
ALB,2013,25.992,55_64,LESS_THAN_BASIC
ALB,2013,40.716,55_64,BASIC
ALB,2013,36.73,55_64,INTERMEDATE
ALB,2013,50.552,55_64,ADVANCED
ALB,2013,6.573,65+,EDU_AGGREGATE_TOTAL
ALB,2013,4.242,65+,LESS_THAN_BASIC
ALB,2013,8.005,65+,BASIC
ALB,2013,2.712,65+,INTERMEDATE
ALB,2013,,65+,ADVANCED
ALB,2012,43.23,Total,EDU_AGGREGATE_TOTAL
ALB,2012,9.777,Total,LESS_THAN_BASIC
ALB,2012,42.306,Total,BASIC
ALB,2012,43.72,Total,INTERMEDATE
ALB,2012,60.095,Total,ADVANCED
ALB,2012,20.695,15_24,EDU_AGGREGATE_TOTAL
ALB,2012,14.888,15_24,LESS_THAN_BASIC
ALB,2012,19.061,15_24,BASIC
ALB,2012,22.015,15_24,INTERMEDATE
ALB,2012,26.616,15_24,ADVANCED
ALB,2012,56.124,25_34,EDU_AGGREGATE_TOTAL
ALB,2012,19.292,25_34,LESS_THAN_BASIC
ALB,2012,53.999,25_34,BASIC
ALB,2012,53.165,25_34,INTERMEDATE
ALB,2012,65.527,25_34,ADVANCED
ALB,2012,66.217,35_44,EDU_AGGREGATE_TOTAL
ALB,2012,46.221,35_44,LESS_THAN_BASIC
ALB,2012,66.333,35_44,BASIC
ALB,2012,60.028,35_44,INTERMEDATE
ALB,2012,87.187,35_44,ADVANCED
ALB,2012,61.422,45_54,EDU_AGGREGATE_TOTAL
ALB,2012,39.79,45_54,LESS_THAN_BASIC
ALB,2012,62.823,45_54,BASIC
ALB,2012,56.99,45_54,INTERMEDATE
ALB,2012,78.452,45_54,ADVANCED
ALB,2012,42.793,55_64,EDU_AGGREGATE_TOTAL
ALB,2012,37.752,55_64,LESS_THAN_BASIC
ALB,2012,46.062,55_64,BASIC
ALB,2012,32.43,55_64,INTERMEDATE
ALB,2012,59.295,55_64,ADVANCED
ALB,2012,8.884,65+,EDU_AGGREGATE_TOTAL
ALB,2012,4.899,65+,LESS_THAN_BASIC
ALB,2012,11.207,65+,BASIC
ALB,2012,4.772,65+,INTERMEDATE
ALB,2012,3.828,65+,ADVANCED
ALB,2011,45.271,Total,EDU_AGGREGATE_TOTAL
ALB,2011,13.723,Total,LESS_THAN_BASIC
ALB,2011,44.391,Total,BASIC
ALB,2011,46.048,Total,INTERMEDATE
ALB,2011,60.41,Total,ADVANCED
ALB,2011,29.051,15_24,EDU_AGGREGATE_TOTAL
ALB,2011,,15_24,LESS_THAN_BASIC
ALB,2011,30.346,15_24,BASIC
ALB,2011,25.01,15_24,INTERMEDATE
ALB,2011,33.123,15_24,ADVANCED
ALB,2011,58.324,25_34,EDU_AGGREGATE_TOTAL
ALB,2011,40.652,25_34,LESS_THAN_BASIC
ALB,2011,56.657,25_34,BASIC
ALB,2011,54.23,25_34,INTERMEDATE
ALB,2011,68.683,25_34,ADVANCED
ALB,2011,68.254,35_44,EDU_AGGREGATE_TOTAL
ALB,2011,,35_44,LESS_THAN_BASIC
ALB,2011,67.973,35_44,BASIC
ALB,2011,65.042,35_44,INTERMEDATE
ALB,2011,87.416,35_44,ADVANCED
ALB,2011,65.632,45_54,EDU_AGGREGATE_TOTAL
ALB,2011,66.598,45_54,LESS_THAN_BASIC
ALB,2011,68.506,45_54,BASIC
ALB,2011,58.439,45_54,INTERMEDATE
ALB,2011,93.512,45_54,ADVANCED
ALB,2011,43.374,55_64,EDU_AGGREGATE_TOTAL
ALB,2011,40.775,55_64,LESS_THAN_BASIC
ALB,2011,46.472,55_64,BASIC
ALB,2011,35.467,55_64,INTERMEDATE
ALB,2011,50.608,55_64,ADVANCED
ALB,2011,7.241,65+,EDU_AGGREGATE_TOTAL
ALB,2011,5.057,65+,LESS_THAN_BASIC
ALB,2011,8.663,65+,BASIC
ALB,2011,2.925,65+,INTERMEDATE
ALB,2011,,65+,ADVANCED
ALB,2010,39.437,Total,EDU_AGGREGATE_TOTAL
ALB,2010,6.963,Total,LESS_THAN_BASIC
ALB,2010,38.174,Total,BASIC
ALB,2010,38.254,Total,INTERMEDATE
ALB,2010,67.063,Total,ADVANCED
ALB,2010,18.526,15_24,EDU_AGGREGATE_TOTAL
ALB,2010,,15_24,LESS_THAN_BASIC
ALB,2010,19.315,15_24,BASIC
ALB,2010,12.736,15_24,INTERMEDATE
ALB,2010,43.618,15_24,ADVANCED
ALB,2010,54.168,25_34,EDU_AGGREGATE_TOTAL
ALB,2010,30.517,25_34,LESS_THAN_BASIC
ALB,2010,51.334,25_34,BASIC
ALB,2010,48.13,25_34,INTERMEDATE
ALB,2010,74.993,25_34,ADVANCED
ALB,2010,60.432,35_44,EDU_AGGREGATE_TOTAL
ALB,2010,,35_44,LESS_THAN_BASIC
ALB,2010,60.55,35_44,BASIC
ALB,2010,56.144,35_44,INTERMEDATE
ALB,2010,84.441,35_44,ADVANCED
ALB,2010,62.056,45_54,EDU_AGGREGATE_TOTAL
ALB,2010,51.051,45_54,LESS_THAN_BASIC
ALB,2010,63.222,45_54,BASIC
ALB,2010,56.407,45_54,INTERMEDATE
ALB,2010,86.817,45_54,ADVANCED
ALB,2010,30.657,55_64,EDU_AGGREGATE_TOTAL
ALB,2010,,55_64,LESS_THAN_BASIC
ALB,2010,29.772,55_64,BASIC
ALB,2010,32.494,55_64,INTERMEDATE
ALB,2010,45.712,55_64,ADVANCED
ALB,2010,2.521,65+,EDU_AGGREGATE_TOTAL
ALB,2010,0.776,65+,LESS_THAN_BASIC
ALB,2010,3.562,65+,BASIC
ALB,2010,0.0,65+,INTERMEDATE
ALB,2010,,65+,ADVANCED
ALB,2009,38.912,Total,EDU_AGGREGATE_TOTAL
ALB,2009,4.219,Total,LESS_THAN_BASIC
ALB,2009,37.788,Total,BASIC
ALB,2009,38.122,Total,INTERMEDATE
ALB,2009,68.203,Total,ADVANCED
ALB,2009,21.54,15_24,EDU_AGGREGATE_TOTAL
ALB,2009,,15_24,LESS_THAN_BASIC
ALB,2009,23.099,15_24,BASIC
ALB,2009,14.393,15_24,INTERMEDATE
ALB,2009,42.569,15_24,ADVANCED
ALB,2009,53.611,25_34,EDU_AGGREGATE_TOTAL
ALB,2009,,25_34,LESS_THAN_BASIC
ALB,2009,52.175,25_34,BASIC
ALB,2009,44.959,25_34,INTERMEDATE
ALB,2009,76.723,25_34,ADVANCED
ALB,2009,57.844,35_44,EDU_AGGREGATE_TOTAL
ALB,2009,,35_44,LESS_THAN_BASIC
ALB,2009,58.32,35_44,BASIC
ALB,2009,53.374,35_44,INTERMEDATE
ALB,2009,86.201,35_44,ADVANCED
ALB,2009,60.293,45_54,EDU_AGGREGATE_TOTAL
ALB,2009,,45_54,LESS_THAN_BASIC
ALB,2009,56.776,45_54,BASIC
ALB,2009,61.897,45_54,INTERMEDATE
ALB,2009,90.924,45_54,ADVANCED
ALB,2009,28.616,55_64,EDU_AGGREGATE_TOTAL
ALB,2009,15.095,55_64,LESS_THAN_BASIC
ALB,2009,28.245,55_64,BASIC
ALB,2009,24.121,55_64,INTERMEDATE
ALB,2009,50.718,55_64,ADVANCED
ALB,2009,2.539,65+,EDU_AGGREGATE_TOTAL
ALB,2009,,65+,LESS_THAN_BASIC
ALB,2009,3.876,65+,BASIC
ALB,2009,,65+,INTERMEDATE
ALB,2009,,65+,ADVANCED
ALB,2008,39.392,Total,EDU_AGGREGATE_TOTAL
ALB,2008,3.163,Total,LESS_THAN_BASIC
ALB,2008,37.788,Total,BASIC
ALB,2008,41.677,Total,INTERMEDATE
ALB,2008,70.02,Total,ADVANCED
ALB,2008,20.845,15_24,EDU_AGGREGATE_TOTAL
ALB,2008,,15_24,LESS_THAN_BASIC
ALB,2008,23.312,15_24,BASIC
ALB,2008,12.505,15_24,INTERMEDATE
ALB,2008,39.471,15_24,ADVANCED
ALB,2008,51.555,25_34,EDU_AGGREGATE_TOTAL
ALB,2008,,25_34,LESS_THAN_BASIC
ALB,2008,47.264,25_34,BASIC
ALB,2008,45.295,25_34,INTERMEDATE
ALB,2008,81.164,25_34,ADVANCED
ALB,2008,65.228,35_44,EDU_AGGREGATE_TOTAL
ALB,2008,,35_44,LESS_THAN_BASIC
ALB,2008,65.693,35_44,BASIC
ALB,2008,61.533,35_44,INTERMEDATE
ALB,2008,83.799,35_44,ADVANCED
ALB,2008,62.619,45_54,EDU_AGGREGATE_TOTAL
ALB,2008,34.527,45_54,LESS_THAN_BASIC
ALB,2008,60.498,45_54,BASIC
ALB,2008,61.735,45_54,INTERMEDATE
ALB,2008,88.713,45_54,ADVANCED
ALB,2008,25.458,55_64,EDU_AGGREGATE_TOTAL
ALB,2008,12.027,55_64,LESS_THAN_BASIC
ALB,2008,23.72,55_64,BASIC
ALB,2008,26.305,55_64,INTERMEDATE
ALB,2008,45.044,55_64,ADVANCED
ALB,2008,2.969,65+,EDU_AGGREGATE_TOTAL
ALB,2008,,65+,LESS_THAN_BASIC
ALB,2008,4.382,65+,BASIC
ALB,2008,,65+,INTERMEDATE
ALB,2008,,65+,ADVANCED
ALB,2007,30.693,Total,EDU_AGGREGATE_TOTAL
ALB,2007,2.657,Total,LESS_THAN_BASIC
ALB,2007,27.899,Total,BASIC
ALB,2007,34.632,Total,INTERMEDATE
ALB,2007,69.159,Total,ADVANCED
ALB,2007,17.406,15_24,EDU_AGGREGATE_TOTAL
ALB,2007,,15_24,LESS_THAN_BASIC
ALB,2007,17.157,15_24,BASIC
ALB,2007,13.165,15_24,INTERMEDATE
ALB,2007,57.925,15_24,ADVANCED
ALB,2007,40.957,25_34,EDU_AGGREGATE_TOTAL
ALB,2007,,25_34,LESS_THAN_BASIC
ALB,2007,38.553,25_34,BASIC
ALB,2007,35.574,25_34,INTERMEDATE
ALB,2007,72.131,25_34,ADVANCED
ALB,2007,50.734,35_44,EDU_AGGREGATE_TOTAL
ALB,2007,,35_44,LESS_THAN_BASIC
ALB,2007,49.069,35_44,BASIC
ALB,2007,49.27,35_44,INTERMEDATE
ALB,2007,78.327,35_44,ADVANCED
ALB,2007,48.728,45_54,EDU_AGGREGATE_TOTAL
ALB,2007,,45_54,LESS_THAN_BASIC
ALB,2007,41.96,45_54,BASIC
ALB,2007,54.43,45_54,INTERMEDATE
ALB,2007,82.334,45_54,ADVANCED
ALB,2007,17.002,55_64,EDU_AGGREGATE_TOTAL
ALB,2007,,55_64,LESS_THAN_BASIC
ALB,2007,13.704,55_64,BASIC
ALB,2007,25.748,55_64,INTERMEDATE
ALB,2007,41.441,55_64,ADVANCED
ALB,2007,1.758,65+,EDU_AGGREGATE_TOTAL
ALB,2007,1.768,65+,LESS_THAN_BASIC
ALB,2007,1.872,65+,BASIC
ALB,2007,,65+,INTERMEDATE
ALB,2007,,65+,ADVANCED
ALB,2005,39.608,Total,EDU_AGGREGATE_TOTAL
ALB,2005,43.517,Total,LESS_THAN_BASIC
ALB,2005,9.659,Total,BASIC
ALB,2005,46.277,Total,INTERMEDATE
ALB,2005,57.374,Total,ADVANCED
ALB,2005,4.592,Total,EDU_AGGREGATE_X
ALB,2005,26.697,15_24,EDU_AGGREGATE_TOTAL
ALB,2005,40.602,15_24,LESS_THAN_BASIC
ALB,2005,5.263,15_24,BASIC
ALB,2005,21.356,15_24,INTERMEDATE
ALB,2005,18.628,15_24,ADVANCED
ALB,2005,,15_24,EDU_AGGREGATE_X
ALB,2005,46.648,25_34,EDU_AGGREGATE_TOTAL
ALB,2005,49.209,25_34,LESS_THAN_BASIC
ALB,2005,55.37,25_34,BASIC
ALB,2005,44.075,25_34,INTERMEDATE
ALB,2005,75.86,25_34,ADVANCED
ALB,2005,,25_34,EDU_AGGREGATE_X
ALB,2005,61.033,35_44,EDU_AGGREGATE_TOTAL
ALB,2005,63.585,35_44,LESS_THAN_BASIC
ALB,2005,,35_44,BASIC
ALB,2005,58.107,35_44,INTERMEDATE
ALB,2005,90.394,35_44,ADVANCED
ALB,2005,,35_44,EDU_AGGREGATE_X
ALB,2005,61.931,45_54,EDU_AGGREGATE_TOTAL
ALB,2005,59.217,45_54,LESS_THAN_BASIC
ALB,2005,,45_54,BASIC
ALB,2005,64.046,45_54,INTERMEDATE
ALB,2005,84.023,45_54,ADVANCED
ALB,2005,,45_54,EDU_AGGREGATE_X
ALB,2005,24.838,55_64,EDU_AGGREGATE_TOTAL
ALB,2005,26.32,55_64,LESS_THAN_BASIC
ALB,2005,,55_64,BASIC
ALB,2005,20.891,55_64,INTERMEDATE
ALB,2005,31.75,55_64,ADVANCED
ALB,2005,17.734,55_64,EDU_AGGREGATE_X
ALB,2005,6.2,65+,EDU_AGGREGATE_TOTAL
ALB,2005,8.81,65+,LESS_THAN_BASIC
ALB,2005,0.0,65+,INTERMEDATE
ALB,2005,,65+,ADVANCED
ALB,2005,3.713,65+,EDU_AGGREGATE_X
ALB,2002,43.666,Total,EDU_AGGREGATE_TOTAL
ALB,2002,32.73,Total,LESS_THAN_BASIC
ALB,2002,51.283,Total,BASIC
ALB,2002,47.808,Total,INTERMEDATE
ALB,2002,65.439,Total,ADVANCED
ALB,2002,8.442,Total,EDU_AGGREGATE_X
ALB,2002,38.465,15_24,EDU_AGGREGATE_TOTAL
ALB,2002,39.134,15_24,LESS_THAN_BASIC
ALB,2002,42.606,15_24,BASIC
ALB,2002,34.184,15_24,INTERMEDATE
ALB,2002,36.379,15_24,ADVANCED
ALB,2002,,15_24,EDU_AGGREGATE_X
ALB,2002,55.256,25_34,EDU_AGGREGATE_TOTAL
ALB,2002,,25_34,LESS_THAN_BASIC
ALB,2002,59.83,25_34,BASIC
ALB,2002,54.34,25_34,INTERMEDATE
ALB,2002,76.555,25_34,ADVANCED
ALB,2002,,25_34,EDU_AGGREGATE_X
ALB,2002,62.086,35_44,EDU_AGGREGATE_TOTAL
ALB,2002,70.926,35_44,LESS_THAN_BASIC
ALB,2002,66.384,35_44,BASIC
ALB,2002,52.544,35_44,INTERMEDATE
ALB,2002,85.079,35_44,ADVANCED
ALB,2002,26.82,35_44,EDU_AGGREGATE_X
ALB,2002,58.153,45_54,EDU_AGGREGATE_TOTAL
ALB,2002,58.903,45_54,LESS_THAN_BASIC
ALB,2002,55.894,45_54,BASIC
ALB,2002,58.749,45_54,INTERMEDATE
ALB,2002,84.593,45_54,ADVANCED
ALB,2002,22.363,45_54,EDU_AGGREGATE_X
ALB,2002,25.206,55_64,EDU_AGGREGATE_TOTAL
ALB,2002,30.125,55_64,LESS_THAN_BASIC
ALB,2002,24.768,55_64,BASIC
ALB,2002,12.688,55_64,INTERMEDATE
ALB,2002,,55_64,ADVANCED
ALB,2002,18.167,55_64,EDU_AGGREGATE_X
ALB,2002,7.841,65+,EDU_AGGREGATE_TOTAL
ALB,2002,10.045,65+,LESS_THAN_BASIC
ALB,2002,,65+,BASIC
ALB,2002,,65+,INTERMEDATE
ALB,2002,,65+,ADVANCED
ALB,2002,7.424,65+,EDU_AGGREGATE_X
ARE,2023,52.153,Total,EDU_AGGREGATE_TOTAL
ARE,2023,70.542,Total,LESS_THAN_BASIC
ARE,2023,44.184,Total,BASIC
ARE,2023,43.363,Total,INTERMEDATE
ARE,2023,56.732,Total,ADVANCED
ARE,2023,0.0,Total,EDU_AGGREGATE_X
ARE,2023,22.915,15_24,EDU_AGGREGATE_TOTAL
ARE,2023,81.698,15_24,LESS_THAN_BASIC
ARE,2023,10.989,15_24,BASIC
ARE,2023,16.376,15_24,INTERMEDATE
ARE,2023,63.764,15_24,ADVANCED
ARE,2023,,15_24,EDU_AGGREGATE_X
ARE,2023,63.559,25_34,EDU_AGGREGATE_TOTAL
ARE,2023,91.714,25_34,LESS_THAN_BASIC
ARE,2023,78.254,25_34,BASIC
ARE,2023,59.223,25_34,INTERMEDATE
ARE,2023,57.069,25_34,ADVANCED
ARE,2023,,25_34,EDU_AGGREGATE_X
ARE,2023,61.872,35_44,EDU_AGGREGATE_TOTAL
ARE,2023,87.03,35_44,LESS_THAN_BASIC
ARE,2023,69.461,35_44,BASIC
ARE,2023,58.714,35_44,INTERMEDATE
ARE,2023,58.634,35_44,ADVANCED
ARE,2023,54.931,45_54,EDU_AGGREGATE_TOTAL
ARE,2023,70.297,45_54,LESS_THAN_BASIC
ARE,2023,49.609,45_54,BASIC
ARE,2023,49.28,45_54,INTERMEDATE
ARE,2023,56.404,45_54,ADVANCED
ARE,2023,33.887,55_64,EDU_AGGREGATE_TOTAL
ARE,2023,21.743,55_64,LESS_THAN_BASIC
ARE,2023,18.675,55_64,BASIC
ARE,2023,27.861,55_64,INTERMEDATE
ARE,2023,45.948,55_64,ADVANCED
ARE,2023,7.544,65+,EDU_AGGREGATE_TOTAL
ARE,2023,0.821,65+,LESS_THAN_BASIC
ARE,2023,0.981,65+,BASIC
ARE,2023,10.281,65+,INTERMEDATE
ARE,2023,21.196,65+,ADVANCED
ARE,2023,,65+,EDU_AGGREGATE_X
ARE,2022,51.407,Total,EDU_AGGREGATE_TOTAL
ARE,2022,44.921,Total,LESS_THAN_BASIC
ARE,2022,71.63,Total,BASIC
ARE,2022,41.892,Total,INTERMEDATE
ARE,2022,49.88,Total,ADVANCED
ARE,2022,78.285,Total,EDU_AGGREGATE_X
ARE,2022,22.103,15_24,EDU_AGGREGATE_TOTAL
ARE,2022,60.74,15_24,LESS_THAN_BASIC
ARE,2022,61.846,15_24,BASIC
ARE,2022,11.463,15_24,INTERMEDATE
ARE,2022,22.61,15_24,ADVANCED
ARE,2022,,15_24,EDU_AGGREGATE_X
ARE,2022,65.334,25_34,EDU_AGGREGATE_TOTAL
ARE,2022,91.622,25_34,LESS_THAN_BASIC
ARE,2022,90.2,25_34,BASIC
ARE,2022,63.629,25_34,INTERMEDATE
ARE,2022,59.336,25_34,ADVANCED
ARE,2022,87.473,25_34,EDU_AGGREGATE_X
ARE,2022,59.519,35_44,EDU_AGGREGATE_TOTAL
ARE,2022,78.717,35_44,LESS_THAN_BASIC
ARE,2022,82.646,35_44,BASIC
ARE,2022,58.819,35_44,INTERMEDATE
ARE,2022,55.18,35_44,ADVANCED
ARE,2022,76.044,35_44,EDU_AGGREGATE_X
ARE,2022,52.449,45_54,EDU_AGGREGATE_TOTAL
ARE,2022,48.108,45_54,LESS_THAN_BASIC
ARE,2022,57.047,45_54,BASIC
ARE,2022,56.98,45_54,INTERMEDATE
ARE,2022,50.529,45_54,ADVANCED
ARE,2022,68.34,45_54,EDU_AGGREGATE_X
ARE,2022,31.162,55_64,EDU_AGGREGATE_TOTAL
ARE,2022,11.954,55_64,LESS_THAN_BASIC
ARE,2022,19.58,55_64,BASIC
ARE,2022,22.6,55_64,INTERMEDATE
ARE,2022,38.011,55_64,ADVANCED
ARE,2022,83.787,55_64,EDU_AGGREGATE_X
ARE,2022,2.641,65+,EDU_AGGREGATE_TOTAL
ARE,2022,,65+,LESS_THAN_BASIC
ARE,2022,,65+,BASIC
ARE,2022,,65+,INTERMEDATE
ARE,2022,3.238,65+,ADVANCED
ARE,2022,,65+,EDU_AGGREGATE_X
ARE,2021,49.316,Total,EDU_AGGREGATE_TOTAL
ARE,2021,62.142,Total,LESS_THAN_BASIC
ARE,2021,52.839,Total,BASIC
ARE,2021,36.149,Total,INTERMEDATE
ARE,2021,51.941,Total,ADVANCED
ARE,2021,,Total,EDU_AGGREGATE_X
ARE,2021,23.054,15_24,EDU_AGGREGATE_TOTAL
ARE,2021,68.354,15_24,LESS_THAN_BASIC
ARE,2021,14.944,15_24,BASIC
ARE,2021,11.893,15_24,INTERMEDATE
ARE,2021,40.921,15_24,ADVANCED
ARE,2021,60.668,25_34,EDU_AGGREGATE_TOTAL
ARE,2021,89.188,25_34,LESS_THAN_BASIC
ARE,2021,82.404,25_34,BASIC
ARE,2021,49.831,25_34,INTERMEDATE
ARE,2021,52.76,25_34,ADVANCED
ARE,2021,59.521,35_44,EDU_AGGREGATE_TOTAL
ARE,2021,79.843,35_44,LESS_THAN_BASIC
ARE,2021,74.717,35_44,BASIC
ARE,2021,49.457,35_44,INTERMEDATE
ARE,2021,56.778,35_44,ADVANCED
ARE,2021,,35_44,EDU_AGGREGATE_X
ARE,2021,49.05,45_54,EDU_AGGREGATE_TOTAL
ARE,2021,51.749,45_54,LESS_THAN_BASIC
ARE,2021,55.104,45_54,BASIC
ARE,2021,38.094,45_54,INTERMEDATE
ARE,2021,51.064,45_54,ADVANCED
ARE,2021,,45_54,EDU_AGGREGATE_X
ARE,2021,25.376,55_64,EDU_AGGREGATE_TOTAL
ARE,2021,11.603,55_64,LESS_THAN_BASIC
ARE,2021,18.517,55_64,BASIC
ARE,2021,17.88,55_64,INTERMEDATE
ARE,2021,38.61,55_64,ADVANCED
ARE,2021,3.946,65+,EDU_AGGREGATE_TOTAL
ARE,2021,,65+,LESS_THAN_BASIC
ARE,2021,,65+,BASIC
ARE,2021,,65+,INTERMEDATE
ARE,2021,10.247,65+,ADVANCED
ARE,2018,49.614,Total,EDU_AGGREGATE_TOTAL
ARE,2018,68.04,Total,LESS_THAN_BASIC
ARE,2018,50.07,Total,BASIC
ARE,2018,40.187,Total,INTERMEDATE
ARE,2018,47.647,Total,ADVANCED
ARE,2018,31.889,15_24,EDU_AGGREGATE_TOTAL
ARE,2018,87.051,15_24,LESS_THAN_BASIC
ARE,2018,30.236,15_24,BASIC
ARE,2018,13.608,15_24,INTERMEDATE
ARE,2018,32.509,15_24,ADVANCED
ARE,2018,61.272,25_34,EDU_AGGREGATE_TOTAL
ARE,2018,91.671,25_34,LESS_THAN_BASIC
ARE,2018,69.264,25_34,BASIC
ARE,2018,58.527,25_34,INTERMEDATE
